Date,Open,High,Low,Close,Adj Close,Volume
2021-10-08,154.26,168.97,152.39,158.86,603926551,603926551
2021-10-09,158.88,161.54,154.18,156.84,290322350,290322350
2021-10-10,156.8,158.5,145.55,147.55,312056345,312056345
2021-10-11,147.56,154.0,140.24,144.77,326311439,326311439
2021-10-12,144.79,153.5,137.61,152.32,492107861,492107861
2021-10-13,152.35,155.56,144.28,148.04,407781874,407781874
2021-10-14,148.05,155.65,147.27,150.02,401621913,401621913
2021-10-15,150.01,165.75,146.68,163.18,857073350,857073350
2021-10-16,163.15,164.8,156.36,157.54,317763749,317763749
2021-10-17,157.54,167.65,153.13,160.12,496800526,496800526
2021-10-18,160.11,162.98,154.91,157.12,354661694,354661694
2021-10-19,157.12,159.45,153.06,155.78,285106689,285106689
2021-10-20,155.77,176.87,155.0,176.72,648992235,648992235
2021-10-21,176.72,194.21,176.7,190.5,1457539718,1457539718
2021-10-22,190.46,215.1,187.96,196.29,1702782574,1702782574
2021-10-23,196.29,205.78,191.86,197.75,651763689,651763689
2021-10-24,197.75,204.86,185.22,202.14,693230334,693230334
2021-10-25,202.15,218.93,198.0,209.7,1030729845,1030729845
2021-10-26,209.73,214.2,196.36,199.85,654485744,654485744
2021-10-27,199.87,205.49,176.94,184.49,956618126,956618126
2021-10-28,184.45,201.38,181.64,195.42,678298772,678298772
2021-10-29,195.37,205.22,194.45,200.41,497606675,497606675
2021-10-30,200.36,200.62,187.3,195.7,313557872,313557872
2021-10-31,195.69,205.0,185.31,202.49,463132484,463132484
2021-11-01,202.53,211.66,197.7,203.9,645166048,645166048
2021-11-02,203.91,222.22,200.97,220.82,605529841,605529841
2021-11-03,220.81,247.0,215.69,243.37,1212857714,1212857714
2021-11-04,243.37,250.5,234.0,247.07,859506826,859506826
2021-11-05,247.06,248.84,230.34,236.06,532866847,532866847
2021-11-06,236.04,259.9,234.79,258.44,753428880,753428880
2021-11-07,258.41,258.66,245.65,249.68,484918560,484918560
2021-11-08,249.62,253.3,240.68,248.26,566280886,566280886
2021-11-09,248.27,253.22,237.62,239.04,541627505,541627505
2021-11-10,239.06,248.0,217.5,233.09,731537386,731537386
2021-11-11,233.06,246.5,229.4,233.37,478333948,478333948
2021-11-12,233.34,239.09,220.83,228.48,484150570,484150570
2021-11-13,228.46,241.97,224.79,241.59,339685082,339685082
2021-11-14,241.58,242.0,230.4,238.64,253873402,253873402
2021-11-15,238.63,246.36,234.49,238.2,463075752,463075752
2021-11-16,238.18,238.21,213.81,219.04,576884837,576884837
2021-11-17,219.09,222.44,209.53,218.94,451229368,451229368
2021-11-18,218.9,222.78,186.5,195.01,624208055,624208055
2021-11-19,195.19,219.59,188.99,215.25,559175543,559175543
2021-11-20,215.25,221.17,205.84,217.63,334473495,334473495
2021-11-21,217.64,240.0,210.53,230.51,420452594,420452594
2021-11-22,230.56,231.99,211.6,215.59,541317085,541317085
2021-11-23,215.58,226.08,210.91,221.75,360287368,360287368
2021-11-24,221.76,222.47,200.14,205.7,396608869,396608869
2021-11-25,205.76,216.35,201.93,209.97,370397490,370397490
2021-11-26,209.94,210.53,182.7,192.42,540229501,540229501
2021-11-27,192.37,199.39,190.61,192.74,201451693,201451693
2021-11-28,192.74,202.1,180.93,200.69,297730465,297730465
2021-11-29,200.71,212.75,199.63,204.09,299901553,299901553
2021-11-30,204.1,218.28,199.55,208.53,457195214,457195214
2021-12-01,208.52,232.63,207.89,229.81,577828638,577828638
2021-12-02,229.81,243.12,220.0,233.6,700072045,700072045
2021-12-03,233.59,239.37,204.68,211.65,641504675,641504675
2021-12-04,211.65,212.62,169.0,200.67,954137663,954137663
2021-12-05,200.68,204.51,181.44,196.43,478706797,478706797
2021-12-06,196.49,197.71,176.17,193.56,527018793,527018793
2021-12-07,193.57,204.1,187.26,190.19,381921839,381921839
2021-12-08,190.24,196.27,183.5,194.61,317713289,317713289
2021-12-09,194.61,196.6,178.64,181.11,310244140,310244140
2021-12-10,181.08,184.6,167.0,167.39,328445622,328445622
2021-12-11,167.39,173.8,161.33,172.15,260637632,260637632
2021-12-12,172.15,176.85,167.64,172.8,167631329,167631329
2021-12-13,172.83,172.83,148.04,155.21,394239559,394239559
2021-12-14,155.2,163.35,149.6,161.26,336483180,336483180
2021-12-15,161.25,182.64,156.81,178.52,563215533,563215533
2021-12-16,178.53,189.0,174.37,176.86,452932181,452932181
2021-12-17,176.89,182.5,167.88,175.51,406619554,406619554
2021-12-18,175.48,184.24,170.96,182.78,217402537,217402537
2021-12-19,182.78,189.43,177.99,179.93,224029422,224029422
2021-12-20,179.9,181.18,168.49,173.9,252805360,252805360
2021-12-21,173.9,182.54,170.27,179.63,232062935,232062935
2021-12-22,179.62,187.55,177.05,178.4,252282579,252282579
2021-12-23,178.38,193.5,175.64,190.03,318109249,318109249
2021-12-24,190.08,197.55,184.14,190.36,316537547,316537547
2021-12-25,190.37,195.0,189.08,193.1,201292809,201292809
2021-12-26,193.03,200.59,190.22,197.81,301973673,301973673
2021-12-27,197.85,204.75,194.71,195.67,243809505,243809505
2021-12-28,195.68,195.68,176.2,177.32,371876481,371876481
2021-12-29,177.28,180.62,170.01,170.63,269857955,269857955
2021-12-30,170.65,175.74,168.17,172.52,176482572,176482572
2021-12-31,172.53,177.65,167.67,169.99,177345239,177345239
2022-01-01,170.01,179.2,169.93,179.06,110585214,110585214
2022-01-02,179.06,179.53,174.31,176.35,109509310,109509310
2022-01-03,176.34,176.49,166.59,170.15,177240351,177240351
2022-01-04,170.14,173.93,166.47,167.72,176538222,176538222
2022-01-05,167.74,171.32,144.92,154.52,266979906,266979906
2022-01-06,154.48,154.8,145.98,150.26,236312050,236312050
2022-01-07,150.28,150.72,133.08,136.45,380212392,380212392
2022-01-08,136.43,148.11,133.0,142.14,380841698,380841698
2022-01-09,142.1,145.71,137.83,140.82,203808588,203808588
2022-01-10,140.82,143.86,130.0,135.86,257484771,257484771
2022-01-11,135.84,143.5,133.58,140.2,184178762,184178762
2022-01-12,140.19,153.39,138.22,151.51,284704608,284704608
2022-01-13,151.5,157.8,145.41,146.14,300358586,300358586
2022-01-14,146.13,150.56,141.84,146.17,209190212,209190212
2022-01-15,146.18,149.49,143.9,147.64,126821898,126821898
2022-01-16,147.61,151.96,146.09,147.98,143408413,143408413
2022-01-17,147.98,148.29,137.02,139.8,184551841,184551841
2022-01-18,139.81,142.77,134.39,141.22,173470525,173470525
2022-01-19,141.32,142.7,132.77,135.25,160857229,160857229
2022-01-20,135.23,143.83,126.01,127.54,200702305,200702305
2022-01-21,127.54,128.73,106.11,112.27,544063534,544063534
2022-01-22,112.24,114.89,87.73,94.54,635108263,635108263
2022-01-23,94.57,104.82,93.25,99.78,351997642,351997642
2022-01-24,99.74,99.83,80.83,91.93,615205074,615205074
2022-01-25,91.94,99.95,87.41,94.67,324014683,324014683
2022-01-26,94.65,104.43,89.19,92.12,434996978,434996978
2022-01-27,92.11,94.6,85.71,89.51,317470432,317470432
2022-01-28,89.51,93.55,87.21,91.34,240233251,240233251
2022-01-29,91.35,98.93,90.5,96.13,194994553,194994553
2022-01-30,96.15,97.6,91.38,93.29,118979094,118979094
2022-01-31,93.26,101.4,89.18,99.49,229303857,229303857
2022-02-01,99.5,113.66,99.02,110.02,451677238,451677238
2022-02-02,109.99,112.35,96.99,101.88,514972931,514972931
2022-02-03,101.91,103.13,94.0,101.77,380416658,380416658
2022-02-04,101.83,112.81,100.28,112.62,446505812,446505812
2022-02-05,112.63,118.6,110.22,113.75,302738096,302738096
2022-02-06,113.74,116.06,111.09,115.28,177818919,177818919
2022-02-07,115.26,121.93,112.69,117.55,323264554,323264554
2022-02-08,117.57,120.36,109.66,113.45,321854907,321854907
2022-02-09,113.44,117.08,109.4,113.93,240051448,240051448
2022-02-10,113.96,115.38,105.68,106.17,308218719,308218719
2022-02-11,106.18,108.14,95.14,96.53,261118404,261118404
2022-02-12,96.53,99.79,92.8,95.96,173107556,173107556
2022-02-13,95.98,97.36,91.35,92.85,115326539,115326539
2022-02-14,92.85,97.99,90.72,96.37,169748618,169748618
2022-02-15,96.39,105.77,96.38,105.52,240632353,240632353
2022-02-16,105.52,105.6,98.27,101.86,215708905,215708905
2022-02-17,101.85,102.82,92.33,93.52,194565671,194565671
2022-02-18,93.55,96.37,89.31,89.86,186100175,186100175
2022-02-19,89.86,92.75,88.6,91.27,116505357,116505357
2022-02-20,91.27,94.5,85.56,90.72,229568085,229568085
2022-02-21,90.7,96.14,82.62,82.96,365437826,365437826
2022-02-22,82.95,87.56,81.06,86.38,238850054,238850054
2022-02-23,86.39,93.4,84.38,84.59,284825279,284825279
2022-02-24,84.58,93.9,75.35,89.36,625458651,625458651
2022-02-25,89.35,95.0,86.86,92.71,332795301,332795301
2022-02-26,92.73,95.49,89.23,90.23,209017446,209017446
2022-02-27,90.25,92.19,84.08,85.63,228781062,228781062
2022-02-28,85.61,103.0,84.17,99.68,392961670,392961670
2022-03-01,99.67,102.03,94.21,98.66,359368373,359368373
2022-03-02,98.65,106.43,96.76,100.68,441097205,441097205
2022-03-03,100.69,101.7,94.0,95.62,253940370,253940370
2022-03-04,95.63,95.94,87.0,88.32,260751773,260751773
2022-03-05,88.33,91.22,86.0,89.63,132577728,132577728
2022-03-06,89.61,89.96,84.09,84.57,158938647,158938647
2022-03-07,84.58,86.71,79.92,81.66,268367077,268367077
2022-03-08,81.65,85.04,81.3,82.32,216640314,216640314
2022-03-09,82.32,89.92,81.9,88.06,293276442,293276442
2022-03-10,88.06,88.57,80.63,82.87,235307930,235307930
2022-03-11,82.86,84.29,80.07,80.67,206921492,206921492
2022-03-12,80.67,82.75,80.57,81.38,111234273,111234273
2022-03-13,81.4,83.34,77.65,78.73,162105572,162105572
2022-03-14,78.72,82.29,78.0,81.22,167010301,167010301
2022-03-15,81.23,85.99,78.72,82.84,173536935,173536935
2022-03-16,82.84,87.98,81.53,87.77,222116241,222116241
2022-03-17,87.77,91.0,86.58,87.8,232117458,232117458
2022-03-18,87.8,92.28,84.41,89.8,257737465,257737465
2022-03-19,89.81,94.55,89.25,92.31,189155993,189155993
2022-03-20,92.31,92.55,87.82,88.62,135160820,135160820
2022-03-21,88.62,91.28,86.74,88.59,176751354,176751354
2022-03-22,88.58,93.98,88.0,90.43,239094582,239094582
2022-03-23,90.44,96.36,89.19,94.89,265825349,265825349
2022-03-24,94.88,103.7,93.26,102.32,474517921,474517921
2022-03-25,102.32,104.86,96.95,98.6,341404558,341404558
2022-03-26,98.6,103.4,97.63,101.73,192503281,192503281
2022-03-27,101.73,107.46,98.77,107.04,242015312,242015312
2022-03-28,107.04,113.87,105.22,105.75,454984710,454984710
2022-03-29,105.75,115.7,105.49,111.62,416037180,416037180
2022-03-30,111.62,125.26,107.11,120.82,615094936,615094936
2022-03-31,120.82,129.5,119.95,122.77,640563903,640563903
2022-04-01,122.79,138.4,117.39,134.52,704191459,704191459
2022-04-02,134.53,143.51,131.47,132.49,575683426,575683426
2022-04-03,132.48,141.11,130.52,136.9,405018764,405018764
2022-04-04,136.9,138.29,125.82,132.14,457752604,457752604
2022-04-05,132.14,136.63,126.07,126.87,374058737,374058737
2022-04-06,126.88,127.4,112.1,112.95,512273613,512273613
2022-04-07,112.94,120.0,110.88,118.48,383156868,383156868
2022-04-08,118.47,122.42,108.1,109.92,387721449,387721449
2022-04-09,109.92,113.69,108.28,112.96,152114680,152114680
2022-04-10,112.97,116.09,109.71,111.07,175614158,175614158
2022-04-11,111.06,111.94,98.1,99.67,348238454,348238454
2022-04-12,99.64,109.36,98.31,103.22,366259936,366259936
2022-04-13,103.21,106.04,100.09,104.94,228562636,228562636
2022-04-14,104.92,107.72,98.77,100.77,279743555,279743555
2022-04-15,100.77,102.91,99.55,101.31,140391145,140391145
2022-04-16,101.38,103.5,100.71,102.06,102584953,102584953
2022-04-17,102.06,105.44,99.62,100.15,155271562,155271562
2022-04-18,100.15,102.65,94.62,102.33,271730806,271730806
2022-04-19,102.37,109.0,101.02,108.51,280654686,280654686
2022-04-20,108.51,110.9,104.25,105.59,297974331,297974331
2022-04-21,105.58,110.0,99.86,101.78,284134458,284134458
2022-04-22,101.78,103.55,99.19,100.55,180380786,180380786
2022-04-23,100.55,102.9,98.31,100.63,109466876,109466876
2022-04-24,100.63,102.31,98.55,99.23,106954414,106954414
2022-04-25,99.22,101.59,94.32,100.99,226174939,226174939
2022-04-26,100.98,101.98,94.61,95.7,187010168,187010168
2022-04-27,95.7,100.79,94.89,98.36,180105223,180105223
2022-04-28,98.35,100.55,96.33,98.24,182594839,182594839
2022-04-29,98.23,98.68,92.35,93.96,166246202,166246202
2022-04-30,93.96,94.95,81.91,84.63,164168373,164168373
2022-05-01,84.63,93.12,84.15,89.68,207825708,207825708
2022-05-02,89.67,90.89,85.1,87.5,168665929,168665929
2022-05-03,87.49,88.81,84.66,85.86,135931235,135931235
2022-05-04,85.86,93.06,85.47,92.77,198783148,198783148
2022-05-05,92.77,95.25,81.32,84.52,290368666,290368666
2022-05-06,84.52,84.84,79.98,81.68,213954688,213954688
2022-05-07,81.67,82.33,77.03,78.86,153609731,153609731
2022-05-08,78.86,79.41,73.69,75.38,210452506,210452506
2022-05-09,75.39,77.21,61.7,62.16,404836586,404836586
2022-05-10,62.16,74.03,60.13,66.9,533633557,533633557
2022-05-11,66.9,68.44,43.17,50.9,655895713,655895713
2022-05-12,50.9,54.29,37.37,44.64,615675880,615675880
2022-05-13,44.64,56.99,43.83,48.92,445956256,445956256
2022-05-14,48.93,53.91,45.81,52.43,253571501,253571501
2022-05-15,52.43,59.31,49.63,58.83,208778706,208778706
2022-05-16,58.83,58.83,51.89,53.79,295070394,295070394
2022-05-17,53.8,58.22,53.04,57.02,242391527,242391527
2022-05-18,57.01,57.85,49.38,49.93,235605712,235605712
2022-05-19,49.93,54.09,48.2,52.2,246302390,246302390
2022-05-20,52.2,53.62,47.81,49.43,245429377,245429377
2022-05-21,49.42,51.21,48.43,50.31,98299753,98299753
2022-05-22,50.3,53.2,49.69,52.48,140435263,140435263
2022-05-23,52.48,54.68,48.61,49.17,219973233,219973233
2022-05-24,49.17,50.85,47.1,49.67,179621230,179621230
2022-05-25,49.67,50.55,47.57,47.98,160613552,160613552
2022-05-26,47.97,48.66,41.69,43.44,314922743,314922743
2022-05-27,43.44,43.95,39.93,41.17,315086453,315086453
2022-05-28,41.18,45.08,40.33,44.25,183339589,183339589
2022-05-29,44.24,45.67,41.79,44.98,202572097,202572097
2022-05-30,44.98,48.39,44.27,47.22,253574633,253574633
2022-05-31,47.22,48.24,44.56,45.77,207640573,207640573
2022-06-01,45.78,46.12,39.51,40.11,205803279,205803279
2022-06-02,40.11,41.65,38.13,40.85,206604815,206604815
2022-06-03,40.86,41.54,37.63,38.28,172766731,172766731
2022-06-04,38.28,39.5,35.71,39.0,139577288,139577288
2022-06-05,39.02,40.22,37.85,38.52,141881168,141881168
2022-06-06,38.53,44.87,38.33,42.39,290291015,290291015
2022-06-07,42.39,42.8,37.12,39.31,302649368,302649368
2022-06-08,39.32,40.96,38.28,38.83,156635684,156635684
2022-06-09,38.83,41.97,38.44,39.96,185342283,185342283
2022-06-10,39.96,40.9,36.8,37.17,168826417,168826417
2022-06-11,37.17,37.93,33.17,33.93,164203312,164203312
2022-06-12,33.94,34.5,30.56,30.61,222245784,222245784
2022-06-13,30.6,31.11,26.05,28.6,372532264,372532264
2022-06-14,28.59,32.32,25.86,29.59,335148563,335148563
2022-06-15,29.59,34.86,26.79,34.76,376046180,376046180
2022-06-16,34.75,36.0,29.52,30.12,335024040,335024040
2022-06-17,30.12,32.19,29.26,30.71,195306060,195306060
2022-06-18,30.72,32.06,27.15,32.02,275582397,275582397
2022-06-19,32.01,35.4,28.68,34.19,294048592,294048592
2022-06-20,34.19,36.9,31.73,35.24,281820809,281820809
2022-06-21,35.25,39.19,34.2,36.42,275003273,275003273
2022-06-22,36.42,36.87,33.65,34.12,227729988,227729988
2022-06-23,34.13,38.65,33.91,38.15,257121431,257121431
2022-06-24,38.15,42.92,37.67,41.91,263461013,263461013
2022-06-25,41.91,42.64,39.73,42.22,177460350,177460350
2022-06-26,42.22,42.49,39.14,39.39,164663443,164663443
2022-06-27,39.39,41.25,37.9,38.52,164427982,164427982
2022-06-28,38.5,39.9,35.02,35.35,209748465,209748465
2022-06-29,35.34,36.12,33.1,34.05,199587272,199587272
2022-06-30,34.06,34.2,30.92,33.76,171919474,171919474
2022-07-01,33.76,35.4,31.82,32.84,204979216,204979216
2022-07-02,32.85,34.14,31.87,33.36,90108872,90108872
2022-07-03,33.36,33.77,32.14,33.39,78904888,78904888
2022-07-04,33.4,36.94,32.45,36.71,140036013,140036013
2022-07-05,36.71,36.99,33.03,35.4,213296068,213296068
2022-07-06,35.41,37.65,34.8,37.04,190911989,190911989
2022-07-07,37.04,39.29,36.39,38.46,154787628,154787628
2022-07-08,38.46,39.72,36.46,38.12,200786736,200786736
2022-07-09,38.12,38.95,37.77,38.06,80090467,80090467
2022-07-10,38.06,38.14,36.26,36.71,80772185,80772185
2022-07-11,36.71,36.73,33.24,33.42,102666563,102666563
2022-07-12,33.42,34.61,32.6,32.68,107886665,107886665
2022-07-13,32.69,35.08,31.82,34.94,159907054,159907054
2022-07-14,34.94,37.31,33.58,37.15,183611446,183611446
2022-07-15,37.14,39.1,36.49,37.36,167467008,167467008
2022-07-16,37.36,40.41,36.35,39.58,152184601,152184601
2022-07-17,39.59,41.09,38.29,38.62,150590859,150590859
2022-07-18,38.61,44.07,38.55,43.52,261136738,261136738
2022-07-19,43.52,47.36,42.54,44.87,355431156,355431156
2022-07-20,44.87,46.3,41.24,42.04,282469604,282469604
2022-07-21,42.03,44.24,39.64,43.11,256606729,256606729
2022-07-22,43.1,44.33,40.03,40.54,190642884,190642884
2022-07-23,40.54,41.91,38.6,39.97,137541597,137541597
2022-07-24,39.97,42.1,39.47,40.93,135780064,135780064
2022-07-25,40.93,41.09,36.56,36.65,163307551,163307551
2022-07-26,36.66,36.84,34.67,36.25,160614557,160614557
2022-07-27,36.26,40.55,35.68,40.23,223453249,223453249
2022-07-28,40.23,44.15,39.03,42.91,276873228,276873228
2022-07-29,42.92,44.42,41.13,41.91,210837990,210837990
2022-07-30,41.92,46.65,41.41,43.84,237288804,237288804
2022-07-31,43.84,45.21,42.22,42.35,143781304,143781304
2022-08-01,42.34,43.26,40.57,41.65,139083404,139083404
2022-08-02,41.65,42.45,39.5,39.79,147271230,147271230
2022-08-03,39.78,40.99,37.43,38.54,328867086,328867086
2022-08-04,38.54,39.85,37.96,38.83,161519760,161519760
2022-08-05,38.83,41.33,38.71,40.55,140932183,140932183
2022-08-06,40.55,40.89,39.85,40.07,64746156,64746156
2022-08-07,40.07,41.57,39.21,40.6,70500121,70500121
2022-08-08,40.6,43.71,40.55,42.18,162376505,162376505
2022-08-09,42.17,42.76,39.73,40.33,116602997,116602997
2022-08-10,40.34,42.87,39.15,42.47,183638736,183638736
2022-08-11,42.47,45.32,42.34,42.77,255477156,255477156
2022-08-12,42.78,45.49,42.12,45.48,147076807,147076807
2022-08-13,45.49,48.38,45.27,46.6,221163601,221163601
2022-08-14,46.59,48.06,44.46,44.87,160581257,160581257
2022-08-15,44.86,47.24,42.75,43.72,184631369,184631369
2022-08-16,43.72,44.31,42.53,43.08,156167066,156167066
2022-08-17,43.08,44.75,40.18,40.54,177306555,177306555
2022-08-18,40.54,41.67,39.31,39.52,115649126,115649126
2022-08-19,39.51,39.59,35.25,35.81,229665906,229665906
2022-08-20,35.82,37.27,34.21,35.28,139348419,139348419
2022-08-21,35.28,37.09,34.51,36.47,114371070,114371070
2022-08-22,36.48,36.56,33.73,35.41,130553965,130553965
2022-08-23,35.42,36.11,34.24,35.68,96791702,96791702
2022-08-24,35.69,36.4,34.31,34.89,91505106,91505106
2022-08-25,34.9,36.49,34.87,35.27,88431667,88431667
2022-08-26,35.26,35.79,31.36,31.72,178600552,178600552
2022-08-27,31.72,32.25,30.86,31.53,95536331,95536331
2022-08-28,31.53,32.21,30.19,30.44,70747826,70747826
2022-08-29,30.43,32.64,30.0,32.42,117286548,117286548
2022-08-30,32.42,33.16,30.64,31.47,110580073,110580073
2022-08-31,31.47,32.95,31.18,31.5,87063572,87063572
2022-09-01,31.49,31.79,30.44,31.61,71765182,71765182
2022-09-02,31.61,32.38,30.76,31.23,73632569,73632569
2022-09-03,31.23,31.29,30.8,31.12,24037613,24037613
2022-09-04,31.11,32.2,31.02,32.16,41253531,41253531
2022-09-05,32.17,32.5,31.15,32.18,49170515,49170515
2022-09-06,32.17,33.9,30.44,30.88,150579456,150579456
2022-09-07,30.88,32.94,30.31,32.69,79529365,79529365
2022-09-08,32.7,33.98,31.97,33.61,100808683,100808683
2022-09-09,33.62,35.96,33.59,34.67,131064314,131064314
2022-09-10,34.68,35.41,34.27,35.03,68775341,68775341
2022-09-11,35.04,36.0,34.04,34.99,70012318,70012318
2022-09-12,34.99,38.39,34.4,37.44,191408166,191408166
2022-09-13,37.44,39.01,32.93,33.0,232055941,232055941
2022-09-14,33.0,34.35,32.67,34.12,105993547,105993547
2022-09-15,34.12,34.84,32.42,33.07,124035458,124035458
2022-09-16,33.08,33.26,31.5,32.25,70677122,70677122
2022-09-17,32.25,33.89,32.23,33.68,46775450,46775450
2022-09-18,33.69,33.99,30.86,31.1,74834816,74834816
2022-09-19,31.1,33.08,30.5,32.62,110989466,110989466
2022-09-20,32.63,32.88,31.29,31.41,82122176,82122176
2022-09-21,31.42,33.48,30.01,30.65,144523070,144523070
2022-09-22,30.65,32.87,30.59,32.43,94798520,94798520
2022-09-23,32.43,33.98,31.2,33.66,112813259,112813259
2022-09-24,33.67,34.79,33.14,33.38,105295309,105295309
2022-09-25,33.39,34.05,31.87,32.34,60952435,60952435
2022-09-26,32.33,33.95,31.87,33.88,108235930,108235930
2022-09-27,33.89,35.41,32.08,32.69,149901959,149901959
2022-09-28,32.68,33.81,31.65,33.22,101111027,101111027
2022-09-29,33.23,34.42,32.65,33.93,92013851,92013851
2022-09-30,33.94,35.22,32.62,33.25,145450985,145450985
2022-10-01,33.25,33.25,32.34,32.44,47925215,47925215
2022-10-02,32.44,33.0,31.9,32.06,47873022,47873022
2022-10-03,32.06,33.27,31.73,32.89,61796987,61796987
2022-10-04,32.9,34.4,32.84,34.09,65903648,65903648
2022-10-05,34.1,34.37,33.18,34.04,60090464,60090464
2022-10-06,34.04,34.5,33.23,33.36,61090995,61090995
2022-10-07,33.35,33.76,32.43,32.98,64927457,64927457
2022-10-08,32.98,33.08,32.35,32.58,25764335,25764335
2022-10-09,32.57,33.14,32.44,32.92,28997559,28997559
2022-10-10,32.92,33.46,31.88,31.96,50718925,50718925
2022-10-11,31.95,31.96,30.42,30.8,60351311,60351311
2022-10-12,30.8,31.55,30.67,31.16,32646321,32646321
2022-10-13,31.15,31.21,27.87,30.49,129678785,129678785
2022-10-14,30.48,31.98,29.62,30.0,73979072,73979072
2022-10-15,30.0,30.2,29.42,29.59,30157685,30157685
2022-10-16,29.59,30.53,29.56,30.17,28064981,28064981
2022-10-17,30.16,31.29,29.84,31.21,51999174,51999174
2022-10-18,31.22,31.48,29.73,30.15,60139490,60139490
2022-10-19,30.14,30.26,28.61,28.86,50923897,50923897
2022-10-20,28.86,29.47,27.98,28.01,68526396,68526396
2022-10-21,28.01,28.28,26.84,28.1,88781181,88781181
2022-10-22,28.1,28.22,27.48,28.01,37199974,37199974
2022-10-23,28.01,29.44,27.73,29.28,61344404,61344404
2022-10-24,29.28,29.5,28.16,28.3,72407568,72407568
2022-10-25,28.31,32.31,28.05,30.86,133430123,133430123
2022-10-26,30.87,32.17,30.63,31.29,122340982,122340982
2022-10-27,31.29,32.36,30.41,30.58,113361840,113361840
2022-10-28,30.6,32.54,30.11,32.07,94457060,94457060
2022-10-29,32.06,33.84,31.85,32.87,109586845,109586845
2022-10-30,32.87,33.54,31.93,32.94,64151562,64151562
2022-10-31,32.93,34.39,32.2,32.56,102302329,102302329
2022-11-01,32.57,33.39,32.15,32.2,65891304,65891304
2022-11-02,32.2,32.95,30.24,30.8,107898622,107898622
2022-11-03,30.81,32.25,30.61,30.85,72414161,72414161
2022-11-04,30.86,34.2,30.66,33.74,134935951,134935951
2022-11-05,33.73,38.79,33.66,36.9,272433712,272433712
2022-11-06,36.9,37.06,32.31,32.62,164782709,164782709
2022-11-07,32.61,33.13,28.0,29.62,308389485,308389485
2022-11-08,29.62,31.72,19.8,24.38,745105277,745105277
2022-11-09,24.38,24.38,12.37,14.08,604959490,604959490
2022-11-10,14.08,18.87,13.14,17.66,494275918,494275918
2022-11-11,17.65,18.31,15.1,16.45,283397692,283397692
2022-11-12,16.46,16.53,14.47,14.58,106603740,106603740
2022-11-13,14.58,14.74,13.02,13.18,106360669,106360669
2022-11-14,13.18,15.01,12.07,14.0,171237609,171237609
2022-11-15,14.0,15.1,13.82,14.32,110580868,110580868
2022-11-16,14.32,14.64,13.64,14.27,58349495,58349495
2022-11-17,14.27,14.5,12.93,13.65,90166530,90166530
2022-11-18,13.65,13.89,13.0,13.27,39653187,39653187
2022-11-19,13.28,13.28,12.58,12.84,37459974,37459974
2022-11-20,12.84,13.58,12.1,12.27,61291532,61291532
2022-11-21,12.26,12.29,11.27,11.83,58064656,58064656
2022-11-22,11.83,12.5,10.94,12.44,64284791,64284791
2022-11-23,12.43,14.5,12.4,14.36,105011604,105011604
2022-11-24,14.36,14.96,13.84,14.59,68013704,68013704
2022-11-25,14.6,14.61,13.91,14.03,39918747,39918747
2022-11-26,14.03,14.98,13.97,14.17,42001304,42001304
2022-11-27,14.17,14.45,14.05,14.12,29472967,29472967
2022-11-28,14.11,14.17,12.78,13.32,63044912,63044912
2022-11-29,13.33,13.96,13.14,13.34,35266841,35266841
2022-11-30,13.35,14.32,13.21,14.16,49268922,49268922
2022-12-01,14.17,14.19,13.4,13.51,35283701,35283701
2022-12-02,13.51,13.84,13.33,13.71,38880254,38880254
2022-12-03,13.71,13.77,13.2,13.29,26510419,26510419
2022-12-04,13.29,13.75,13.27,13.71,24011576,24011576
2022-12-05,13.71,14.17,13.58,13.82,55137018,55137018
2022-12-06,13.82,14.38,13.81,14.3,46177390,46177390
2022-12-07,14.3,14.34,13.39,13.49,36316567,36316567
2022-12-08,13.49,13.77,13.27,13.69,29973338,29973338
2022-12-09,13.69,14.02,13.51,13.59,35741987,35741987
2022-12-10,13.58,13.73,13.54,13.58,12943087,12943087
2022-12-11,13.58,13.8,13.39,13.42,16488172,16488172
2022-12-12,13.42,13.5,12.82,13.31,34795876,34795876
2022-12-13,13.31,14.15,12.76,13.89,53647953,53647953
2022-12-14,13.9,14.96,13.81,14.12,73011670,73011670
2022-12-15,14.12,14.52,13.86,14.04,38233174,38233174
2022-12-16,14.05,14.17,12.0,12.25,59074303,59074303
2022-12-17,12.25,12.6,11.92,12.51,30275875,30275875
2022-12-18,12.5,12.6,12.25,12.38,16889762,16889762
2022-12-19,12.38,12.59,11.66,11.94,29005256,29005256
2022-12-20,11.94,12.49,11.84,12.26,20852720,20852720
2022-12-21,12.26,12.29,11.9,12.14,18693850,18693850
2022-12-22,12.14,12.19,11.67,11.82,21542776,21542776
2022-12-23,11.81,12.11,11.72,11.78,19580748,19580748
2022-12-24,11.79,11.79,11.07,11.45,26033045,26033045
2022-12-25,11.45,11.56,11.24,11.38,10444203,10444203
2022-12-26,11.39,11.49,11.06,11.32,18177914,18177914
2022-12-27,11.33,11.44,10.71,11.09,33580524,33580524
2022-12-28,11.1,11.12,9.39,9.76,73951659,73951659
2022-12-29,9.76,10.89,8.0,9.64,110705885,110705885
2022-12-30,9.64,10.26,9.0,9.9,121032784,121032784
2022-12-31,9.91,10.2,9.66,9.97,36021998,36021998
